Civil_engineering	-2.92744672190316 -3.99004104619286 4.18059700679548 -8.76841355862778 5.63597228907095 0.0822692594447018 5.21489857292512 1.82068395984471 0.147014897433131 7.88225501824754 -10.8001979717607 0.565843065889271 3.32972741708585 -13.831486834372 0.680325396357354 0.181550732148352 -6.09114383841482 -1.9926211760067 -4.9671750761038 -10.057414506001 -1.60572131285717 -6.32007900657762 0.872735345442123 -2.1723779332079 5.12417065291557 12.8760492889352 -5.10362720863398 -8.81102873184373 1.33191577269012 2.65869700525874 -3.97622793873847 -7.98848679747073 2.46943423366648 -2.86473330700322 2.29915671131644 1.02037548253764 -1.13007414358732 -8.48191205338996 0.106572148685995 13.1779518760775 -2.38649147457064 -1.45441726510364 2.49651445454593 3.39614496976587 -4.196792537878 3.53187598744502 -7.26289619356639 6.75060825601957 -0.490195457475639 -3.04398438530671 2.78032117928763 7.70545227847294 -6.17324587318383 6.82166534846851 -0.797624418975005 -0.981781152548094 -1.53375374336481 2.33423578862631 0.863122608519036 -6.24734898015724 -0.330281866963495 12.0820686224385 -6.78108599292109 -2.54502225585626 -2.15645760639971 3.16546515461461 1.68174627957788 -1.28821395485506 0.983870547292002 2.07879449607132 -4.8603052345839 -0.338174628559587 -9.22026583424662 4.31033127692376 -2.96514386809066 2.32879579782716 -6.18939952040867 -3.26461932418405 -0.36123087774123 -3.80389173753963 -4.92559038572384 -9.28465786942913 -2.94433621299213 -0.371611392357525 1.22490351797606 0.466921706142663 -0.993514916268116 -0.468218039991754 6.1628975900394 -10.2862712715928 5.43995072352961 -9.29264119858704 -2.86391053981059 -2.1566647869037 4.37910935811103 4.48000411670411 -2.93896477769393 9.97146039621186 0.956737846768699 -8.85482613536138
Classical_economics	-2.7103257798813 -5.69069496159391 4.07614045686796 -9.50413742147419 8.69903610381967 2.95049899352732 7.2455074625498 4.69396128718509 -2.8270656505457 11.1782589816386 -15.12645675599 0.283406456128309 2.92229100587389 -19.3025868691873 0.740473182042513 4.23911016280723 -10.7465061484023 -3.12994552423438 -6.68377984830614 -12.1051412489997 0.358328212806029 -8.05993376545747 1.42813910494384 -5.02253169310497 4.66367251222467 17.9338436304773 -7.06175073404941 -8.03596962212716 1.42346200729044 5.62818411878651 -4.23886224241841 -8.59513404066614 3.08216078967393 -5.6289429981145 6.01929187423294 1.04790752373283 -2.04956377413092 -15.7288056626498 -2.43907084425756 20.0926090451727 -4.25757523390091 -4.61848634870753 3.99208668096667 5.99123182934478 -3.0226201370209 6.74388057225888 -7.42879179920268 9.32709394127921 0.256512249874998 -3.40452239243779 3.27716522286197 9.24589208980277 -7.32250728697896 8.1878069864323 -3.45988909221585 -0.317978445918984 -4.48697228841141 0.868026347563416 -0.584415851877183 -4.79228785671344 -3.46471591923407 15.6200799270897 -7.33143680992304 -1.6960400124667 -4.00451864435971 4.12265845914505 3.77339863194436 -3.71063207428266 2.43750815949096 2.96699808596096 -6.60872045244437 -3.21540112072579 -13.0885240466693 5.40980982442269 -6.51743722687775 1.88064052581828 -10.0617338750584 -4.66834950465749 -1.49449503200456 -3.69882087680585 -5.81824031334717 -9.90572627893606 -3.33447028254599 -0.708397131601142 2.8390794553532 0.421576304293603 -2.35818927289312 0.271374825567763 6.93356653483138 -9.92828494639828 7.63190669060897 -13.4472406709032 -4.95794595488378 -4.2640916640078 6.03854856656597 3.92251102897665 -3.42067735845156 12.3181982307244 1.68777759853063 -11.0206100653596
Classical_mechanics	-1.97688243389818 -4.19857942070644 4.76320693905363 -8.8160575449532 6.69361006378643 2.07100910570258 6.99993562175427 1.56415739770763 0.89743098698846 8.67194984478384 -9.62916857489161 1.06295800700171 1.54199379496514 -15.6142346996904 1.06350333012494 0.749268914779674 -8.08342857280016 -0.75668891886191 -5.26464159185025 -9.46536459369893 1.05492827994399 -7.63915004320338 0.211105757755714 -1.64797800826848 2.60963251374507 10.0581637863301 -5.65414548258162 -8.28347618781457 2.18424059366706 1.64434167803059 -3.57967184010394 -7.37981961483323 2.57437605786334 -5.44868502370037 5.42222470830517 -0.488870533404462 -2.16394495844334 -10.772934255395 0.937132549954465 14.4547145407114 -4.74914201813361 -4.16311846267962 2.46689833634441 1.82740167701915 -5.65196587697797 2.12987062969062 -4.8178071147112 6.65418946685476 0.122949069748782 -1.78785860785699 0.192216816041927 8.17808830562673 -8.46917735430726 5.34023385144183 -3.12893852043423 -0.161179812376394 -1.71383771092145 2.84057588015485 1.55968670613753 -5.2786886503882 -3.21857092541332 12.0769889250275 -6.04671048257028 -1.95891870633441 -3.41804430906811 2.875159083821 1.66230595875655 -1.49227485482022 2.93267968230309 0.871425662749352 -4.67333853434863 -1.02349246399044 -9.1589469309461 4.00309026128391 -4.7293237671855 1.02601041805938 -7.6480242089566 -3.64274658551389 0.362546760911741 -5.16437517912546 -3.99856843408053 -8.49682640150867 -2.86867664132046 -0.903681271329271 1.4211811813181 -1.38810220903439 -0.704654071035458 1.26615464167752 5.90327141645284 -9.62125078067234 5.47002682745583 -9.24866023640061 -3.4047592962946 -4.26311560119217 4.91789200430384 4.47274851165169 -2.93948176422637 10.5941653240076 1.17038276384276 -7.38914425775393
Classics	-4.27338228056858 -6.94277681047923 4.11916214721157 -9.54890024551987 9.54531681787328 3.43601862455864 8.29543324960037 2.13483376878788 1.28774878238026 12.8897582265873 -15.3278936112166 -0.0899616987331391 1.48929412171257 -18.780764467069 -0.564561198907405 0.891019497821524 -9.11587266432831 -5.55840052377912 -5.66270105693623 -13.0393940298383 0.274573638331777 -9.33703312376945 2.452020390883 -4.16777951276779 5.71784475031551 18.9659588480054 -6.03016667953033 -8.68552683571659 1.84908164277459 1.64981664495174 -5.87628499093637 -11.039054035533 1.19827961180313 -3.97542993084516 4.34658462842144 3.0418807909703 -2.87833286341044 -12.7344100796223 -2.09745425854542 20.5858563897179 -2.34036891251003 -2.29360637555869 1.65036353931987 3.65558101731172 -5.00071733920044 3.39573392674899 -6.57202972025508 7.23966734291263 -0.737741112817895 -4.05583235731123 2.60376389025705 7.09011410612084 -9.7954898727904 11.056266674943 -3.40272248406852 -0.1584076110932 -3.32325859384251 2.53194726484679 2.5236742706652 -5.61647584827624 -0.17696921413792 15.5839888516717 -7.24344742021389 -3.88845512375263 -1.51776239621636 6.24436089082641 2.20804844685112 -1.52163877332121 1.84509279265232 1.45047840334194 -7.27078260642806 -1.89153468414688 -12.4504236297428 6.00099896225125 -5.80046431203529 0.497217779585573 -8.7114224695799 -3.42240023759958 0.421275348799857 -6.93693704385431 -7.85453470722237 -10.9765588495933 -4.10068093804351 1.42303390593244 2.05543444108171 -0.00425227940400352 -3.36009902018923 0.384802315956117 8.02449297167992 -10.2611288047208 4.9394557569967 -11.623381778209 -4.50986433001444 -3.88295317498517 7.07373249355542 4.32737015125934 -1.90248382324268 12.4086003697195 1.76721542749226 -11.5444124999163
Climatology	-2.97135883355821 -3.83742199093883 5.65091169886777 -10.1816245363555 6.90913681919615 0.00968699329162821 6.11552146920361 2.16518756148264 1.20824611916503 9.38167671637015 -11.8946697664627 2.09566230755955 3.92680811375839 -17.0841019343398 1.54310192008052 1.95146309281442 -8.75072331657663 -2.59571347862382 -5.96308702207143 -9.46445245811973 0.796994250537795 -5.77443505634842 -0.943368778438843 -3.58189010106576 2.80325527206592 13.0074543366128 -3.8767634968169 -8.52395104432817 1.13478000548837 3.2487659861085 -3.84035861035664 -10.0377441074422 1.01521120992258 -3.92185168044911 5.37755444379207 1.98158731967284 -3.84264462340584 -10.7157619350005 -0.859437147879719 15.120654832592 -2.45004779911352 -3.12544273452092 1.2172512738098 3.98538366714283 -4.62192184919901 3.28792465861306 -7.94845330763822 8.44680204189116 -0.077200005920476 -1.7586803777904 0.555367959501004 7.43681850384166 -9.48075510157199 6.22488612708232 -3.55895148150569 0.849475061198935 -2.48543746114913 0.988505097730201 1.34181520377201 -6.66972969669734 -2.32610212168255 12.1972329451999 -7.4763156175841 -2.58863679908952 -2.42713871140457 4.85983951533628 0.979238393885049 -2.20307723894269 1.81533122938821 3.68805926775193 -6.56578380580365 -0.662086256706216 -9.08233468375426 6.04448993574893 -3.0824049285572 2.27381231955794 -4.93473324875263 -5.67300214895484 2.930824762437 -4.72519808925591 -5.9137687585864 -7.82078857547428 -3.58758358469173 -0.726550101852198 1.90260073964476 -1.69693521142419 -3.72943404763612 1.13498696469405 8.04676716242047 -10.3734840413517 5.55950675206183 -10.6131833395775 -4.5990675071574 -1.67146935205144 6.74255542392869 2.18399122488139 -0.709093342778288 7.8063201554825 2.25906843724057 -9.38362242486131
Clinical_psychology	-3.13777699599747 -5.70220477186083 3.61563420968572 -8.88886410633155 7.36863505030929 0.827816823118224 6.45897169809467 3.25600720117062 -2.83107159358425 8.19192607260314 -10.650425750848 -0.789025836442755 4.21726844648118 -16.5523199249642 -0.922695012267962 2.14996478504542 -7.09476676720541 -6.14391278550455 -3.80112247981921 -13.0120619727091 0.281442535086216 -8.73257524270626 1.56030930874058 -4.46090606412194 3.56217135318388 16.2623276725564 -7.07120546202778 -7.78619909252791 1.62813336677937 3.15860096080497 -2.71235838690709 -6.62054998467321 2.82547580481804 -3.75613481070438 4.51630466405285 2.48135831964842 -0.0713472998829651 -11.7427494122474 0.321167083428766 19.2099851773259 -5.60162288505357 -2.8122332190318 2.81831615016206 3.53407632924454 -4.06305767342108 4.11634945252954 -6.69422111318057 6.64744306179921 -2.64049245637295 -3.08404654573357 2.11980550797447 7.57237405681798 -8.57355490398033 5.60492515289074 -2.86530585612352 0.986089546760146 -3.70538542322131 3.90537767196111 1.10692543376056 -5.899634836367 -2.35305211386893 14.6872973989016 -6.56388164429173 -3.20939165770958 -2.81753515154752 3.31443851579673 2.32493830230743 -1.10267241485971 1.13617766030708 1.0931328587938 -7.21923394216277 -1.06988106319982 -7.56195350568438 5.45366517480172 -5.11149960714287 2.26861929447705 -6.35144731424143 -2.60997155791855 -0.405054050311736 -5.20613487877654 -5.01821307938625 -8.84944805910562 -2.26002477669226 0.401391557696508 0.76385445884795 -1.77855598832398 -1.73859590510049 -0.803239591268485 6.99973092643058 -11.7871423040582 7.44384551961013 -10.882360943556 -4.07654856395564 -2.78216472093945 5.30069410093688 4.39486251227346 -1.12722109794815 10.6244849475018 1.8271031295657 -11.5092184466919
Cognitive_psychology	-2.79539621344624 -4.88257057951635 4.01479209670805 -7.7080964662865 6.72872894648958 1.57477213360843 6.01066797997552 3.57369965986131 -1.41963954838392 5.92890485272393 -12.1775347425887 0.532804707590073 2.82860355636207 -15.7718823458511 -1.17311390628487 2.28327675913514 -8.28475832166581 -5.08024032539032 -2.56589621869668 -10.2775252488314 0.717028783539606 -7.62282641141861 0.644422518321612 -3.64888646518442 3.80015400168296 14.0372070988731 -6.69613906525874 -6.05371347074764 2.28747290543357 4.40510098938633 -4.68975193292513 -6.25368388812694 1.84838032113378 -2.7433430045304 3.59086374585304 1.50005538596045 -0.0669767165559413 -11.0717262484477 0.159514502988742 18.059607009627 -5.97323643279428 -3.45669676858146 2.67677009140497 2.12201048508362 -4.44961894622138 2.5071304702904 -5.96923388716155 8.04201476997577 -4.01977870987808 -2.13773378157956 2.35273763710344 6.68986725468089 -8.3262020319563 5.57913593036402 -1.95851347065056 -0.552172722734028 -4.20108131906175 3.37026849998125 0.923063272846677 -5.0847172184607 -2.73717819019656 12.7341164286994 -4.95441680392101 -2.66473185185051 -3.1292169109782 4.70308381221314 1.62133327206413 -0.561219541005802 1.09743740761692 1.79133287955213 -6.5607888063146 -2.43404339694381 -8.20618734778271 3.16541932988335 -4.96256935031506 2.70653764642406 -7.073372775938 -1.35425503465789 -1.40372123921633 -4.28460974783966 -6.16693295690471 -8.68486066050695 -3.1540865989458 1.06317375638846 1.55231016686784 -1.4272332010274 -0.724442855955983 -0.22128206972374 5.13512324913342 -11.2699911645024 5.75530282425166 -9.94952473454358 -3.41226734441968 -3.35516643955392 5.53755529050726 3.09405525574955 -0.175644304485092 9.9126063074489 1.645898114607 -10.4054022637073
Cognitive_science	-3.25715039155444 -5.78628885188834 3.8692465813749 -9.38537794654913 9.16225293214717 1.0120606117417 7.20445524853888 3.92598663090453 -1.22635635460868 8.64565426969551 -13.9529939981575 0.565459311934572 2.04940966077581 -18.021014141197 -0.757477670826596 2.62076863080188 -8.72774186089218 -4.23259190609207 -2.92800698427119 -12.0933749120742 0.474921386682569 -8.1841240114831 1.15902582353419 -4.19757223358172 4.32531066962958 16.3170332681142 -7.41251083905438 -7.96803783628288 1.41641489703169 4.37626080531143 -4.66496916366604 -8.64586473640962 1.28399271180942 -4.66160921156645 4.1887885924001 1.39318626407751 -0.488136151344381 -11.4868695321082 -0.346497282328366 19.4074416291409 -5.98544757897773 -4.45900727753753 2.01961017883445 2.87059018068725 -5.11830542670141 2.62539642655356 -6.34517417158195 8.42276379979649 -3.08116389765746 -2.39506720749138 2.64937041338167 7.33278056426671 -9.79326524489116 7.13915382425788 -2.74550735617706 -1.21165511227302 -2.86146409212584 2.90276062774028 1.4138300750096 -5.91898416621608 -2.30661030566645 14.7318158330441 -7.29302477073456 -1.90883818665193 -3.11288180427086 5.27431084905297 2.75726036673418 -0.737286488488408 1.00126449715432 1.87044835370934 -7.06302630347967 -2.64332140416688 -11.3341902138581 4.20187924787398 -4.29070793301164 2.80624950898915 -9.02127581411902 -2.81738884190392 -0.988409708480372 -5.48643661496125 -6.53145162512146 -10.5147255235512 -3.53224369606275 0.787203642030591 1.87485755596848 -0.966498905419883 -2.16409137169163 0.370196149702744 5.55110439441301 -10.8366618182028 6.83801876433439 -10.2522452700771 -3.57981051960621 -4.38602580341179 7.20419435526451 3.46029136852484 -0.087998029607221 11.6265517202951 2.87160814353241 -11.4453145821986
Combinatorial_chemistry	-3.24888350677184 -4.63070094817909 4.43786764651083 -7.88977747799804 6.06878153210493 -0.399583079221076 5.63552734210754 3.45814010277266 0.0905158468733755 6.27441440627552 -7.93979190545953 1.21886033462015 0.968781282818925 -9.32319948573369 1.11443804242404 1.59044112889939 -6.38962353055184 -2.98878410262382 -3.53611764943009 -8.19121222997151 -0.363774738021007 -3.4574149733565 -0.565449563336796 -2.70529807751008 4.49204928291666 11.8745519554045 -5.64986594378943 -6.59399009493344 1.3243867114663 0.349616343595962 -3.38929000749819 -7.02913877886177 0.5259103733208 -2.08303066655949 4.13089364465962 0.630642587097697 -0.814156468188262 -7.50997668440115 0.977123936429206 10.6328499935772 -4.70277778473173 -2.80371236525005 0.242304149369182 2.99396326539716 -4.39525105349615 2.35341034359663 -4.89866547441032 5.67534089942379 0.561307627814664 -2.72042193119408 0.361291416750672 7.20682882710783 -5.45005100847402 4.74113598469659 -1.20115885409084 -0.185454045838744 0.255127174132497 1.77872962976055 1.14113602845337 -4.64359675307992 -0.842825938181905 12.2869194463266 -4.69180828423159 -3.03191924640371 -2.26106437116738 4.23504149822278 3.12921142729562 -1.85205558650735 0.191524326093496 1.27259272434075 -4.06436871295811 -0.439588619509951 -8.39566351461377 3.29545675459559 -3.75480028187652 2.30853865469567 -6.47154371291085 -4.75551189515847 0.456079424929789 -4.34389156403817 -4.76650289185644 -7.64930355730048 -0.360310981090875 0.678707356021478 1.66999815803159 0.286944475888806 -0.376427671430476 0.516320445448394 4.99404181148031 -7.32834655763135 3.21329277939531 -9.28727019393981 -2.83356545246346 -3.33069485480728 3.61673321286102 3.45577486387201 -0.739483241060651 8.70330485079221 0.795783708377165 -8.72830604816261
Combinatorics	-3.36692302557086 -4.85886271658409 3.55904269864302 -9.718253782399 7.3856493992586 1.30157426744749 5.98799323904019 2.82686458249028 0.443282200835152 7.06161078111859 -11.2713872334423 -0.546566368737257 1.55980498053771 -14.9927662746834 -1.1571569985699 -0.0110745303164654 -6.95039926735869 -1.10196895552196 -4.67150455044152 -9.69764402349789 1.03740801701141 -5.7087733661199 -0.853859995192649 -2.48213956633712 3.23458086480481 11.4685166948794 -6.63377392316098 -8.68290283982242 3.44045574085512 1.3682995855501 -3.06912171885498 -8.24202792165932 2.12474582546577 -5.89002775946834 3.02532652723742 -0.851468559545281 -1.97523518879198 -9.38204381881518 1.37475179727847 15.1273510103887 -4.79952038701896 -3.12242314816721 2.88412396802041 2.53281107320635 -4.12013213173196 2.3372896012501 -4.15714590915791 5.63005797511977 -1.26630776958176 -2.76419309188032 0.107609432353641 8.27488273905662 -7.49896171035965 4.48090646728285 -2.35875573679641 -0.393361812270484 -1.36989752906161 1.46973342164407 0.10950008983164 -3.08024831217861 -2.16752050129776 11.7151693573484 -4.93400547696961 -2.55031894535977 -0.386733418246002 3.3744691100227 2.78547806320467 -2.25292462980855 1.69556404285809 -0.397943483691156 -4.52874625815347 -1.62194967319018 -10.2336618476719 4.22915282302146 -3.32781395016122 1.83012634780417 -8.03667622149112 -3.1302257595531 1.54996753830385 -4.36821739402409 -5.13945426487292 -7.02039425539094 -1.49086276930589 -0.672521572280254 1.08128087482922 -0.0155671402533612 -0.76825489622922 1.09921383695929 6.37576047361642 -9.98706305994719 5.07058195631799 -10.2605628227214 -3.59477233521038 -5.03293666400734 4.56512767888114 3.4875262202042 -0.539798560135653 10.712206722221 1.43993221549578 -9.45507098979772
Commerce	-3.25598270964534 -5.0408349889349 2.72365861561981 -7.63892812158307 6.11771811604037 -1.17496072137983 5.11749744822827 2.86827205674876 -1.21694686632594 8.64323300778289 -11.4690562901388 -0.211587006374914 2.01832211790988 -14.8528083885756 0.432942903257595 1.51832108983051 -6.01549550088172 -3.83230227260002 -6.35629246366211 -8.96958328743345 -0.46438882920392 -5.84586843016002 0.761432047756788 -3.26934624210808 4.68623767270395 12.1409668443346 -4.19517596697322 -7.36767603308479 3.46374766963442 4.02353951521925 -1.84546804861877 -8.03304640844131 4.96316882902889 -3.28175556382261 4.37293357136724 0.915921785837081 -1.39596951838488 -12.4605364304852 -1.11432331253217 13.6412015068288 -2.13491966347366 -2.9127979167523 1.29126824746026 2.98912169624676 -2.68662863922484 3.59991273990678 -5.85532654735807 7.2776098473142 -0.0807698723615646 -3.00613390337763 2.4812523588497 6.88705564869705 -5.07101925495261 4.891329666157 -2.04009157235849 0.681673192580958 -3.23080626130031 1.34182132434793 0.0466366655904549 -4.54655575247866 -1.45361120063038 12.4581910365226 -6.07904586467209 -3.13212237784404 -0.532847188551741 3.68300178041608 1.18654531089889 -2.53718058836673 1.8849738080092 1.71597587766499 -6.73686258381549 -1.80236870128822 -9.52611739357465 4.4589578438801 -4.91105949353066 1.64733751532102 -6.09168758641342 -3.59297538004418 -2.15110981879353 -2.02433716723596 -7.00708391554525 -7.42752080970503 -0.938109525253684 -1.18056564776635 1.2308531621363 0.289944451993157 -1.25381319120385 -1.45893904902568 5.68816090329477 -9.36405057880314 5.16483568616767 -10.5853583603005 -5.36429716941071 -2.80500686721573 3.43393251366908 3.92665243402057 -0.76281730393036 10.0693053368277 1.28972836496421 -8.88166590102005
Communication	-3.69132296003062 -5.18718111609252 3.82217034930847 -7.66015392831882 6.15751702561399 -0.29918884550269 6.41165893298428 2.23766442801158 0.418463360062755 8.27948501076628 -11.8610116715795 0.729655246403368 1.21899656487679 -15.119826700105 -1.60231862156912 1.32843174173598 -8.33128271603637 -4.22364114496808 -4.03573386471795 -10.3311183501343 0.478169519179453 -6.99968421606841 -0.807054123118395 -3.56553917526925 2.00473015525277 13.6573329871442 -6.1651732359617 -8.27523813758734 2.26252963175906 3.34309238139093 -3.51104322294937 -9.06493721524198 1.88489812775894 -3.37117134667983 4.12666437213672 1.40407483735036 -0.293035421890216 -11.9725099748475 1.72463835363516 16.4678600727666 -4.59964880493027 -3.07656534561454 2.21246471711285 2.3491401602495 -3.71983056197327 1.93538353602944 -7.30938745218149 6.48331819729012 -4.29897083260253 -3.08686516532336 2.08520195390048 8.47046579745755 -8.80265501042579 5.20182399624203 -2.264724247917 -0.893553621498792 -2.70964815211603 2.55833078425529 2.30739117084693 -6.1390183265349 -2.65955907596735 14.260573789346 -6.49142507120966 -2.87295468546271 -1.58701341889504 4.17658110679647 0.77357495336351 0.583647800471451 3.16540598171686 1.43582926803847 -7.26964103845869 -1.4086701331735 -10.6463470532052 3.90097773262024 -3.70258570657394 2.38657226719423 -7.54088346117881 -2.3831669931503 -0.4281279574034 -5.03159729940091 -6.23232491141092 -9.88775488393486 -1.85150872187282 -0.55113730569142 0.918772912451557 -0.151444397201183 -1.47359669390119 0.131139303127911 6.20371222361545 -10.7828284706691 5.17199226602448 -11.7082652526394 -4.80731748862752 -3.03240972914549 5.13329373869991 4.0846014067482 -1.01149423668959 11.2266307596871 2.81316075319784 -10.2783054820599
Composite_material	-3.01464805373001 -4.50820191880926 5.22387387665577 -11.2176629934734 7.08891194602259 0.386685609415698 6.77027333286134 1.35562857566084 2.47326648295391 9.12483911820099 -11.7991674831444 1.88850206681693 1.66858274878556 -14.9278796550598 1.49729057928688 1.5996636572738 -7.5370343189077 -3.3025702755874 -6.55013896272471 -11.9650708193698 -2.06654641434659 -8.10853751047282 -0.381567400029995 -5.99496851881192 4.78169948179926 11.1432993130419 -7.93386389589858 -9.12075602469161 2.58576167203837 3.38933522795991 -3.54770637906134 -9.37469870550449 1.0146039428481 -2.87055771513478 5.83328721171373 -0.648039610244509 -2.49105331032709 -11.803952510144 2.09601731799975 17.5495389549884 -5.22481924481075 -2.95659198446424 2.54555174729091 6.1616211401116 -5.7352006441147 5.79953324697986 -6.88665739333866 5.12941323960096 -0.0512814415125496 -3.50797631313539 0.652450843735728 9.9833065702759 -6.4554637818816 6.27071690398627 -1.01035327547631 -0.248476000478709 -1.55439966152268 2.43945938774837 0.774090060310329 -7.87156129127934 -0.0269680454445011 16.1333948818422 -8.62293053381745 -4.03582312661699 0.173596415173438 2.69869751717335 0.310593801407595 0.224125956356512 2.26285462858617 2.01532233968349 -7.76012676834146 -0.835391849084389 -8.01160299519847 2.46166755665557 -5.8326890179405 1.63897666098674 -8.13926609953825 -4.00378071306835 1.03189888244432 -4.0582011562672 -7.72365393904006 -10.1242816868753 -4.3278086660438 -2.36857339395405 2.00961863056019 0.850612342117261 -2.29088069281136 -0.284501362450136 6.76595882497456 -12.0186120279389 6.86720729041699 -11.5988738384182 -3.8781079873703 -3.76868833022555 5.78132736620524 5.84770011736051 -4.97478166065652 11.8967035504293 3.84573156559726 -10.0129983960772
Computational_biology	-1.88858524823149 -3.09802989408316 2.45755123700742 -6.88340869240182 6.19167877983617 -1.24513226449883 6.51732671358988 2.71707981225373 -0.960933204025727 6.41998987025927 -8.20551478303732 0.398792669593361 0.727408307277933 -10.9380567493743 0.128446417242577 -0.0659384149290149 -5.41757442561999 -1.90525507727448 -2.86785399754533 -7.69622424034375 0.492604164009206 -4.05213230287806 0.425422042188437 -2.1947394731328 3.78578743768763 12.1080189288977 -3.26144589201356 -5.9935682644826 1.48112277015319 2.39350152692896 -2.69304045796724 -5.75656083271782 1.23561170072276 -3.40895713517323 2.8855662109344 0.832989324226576 0.821243078661723 -5.58073560798811 1.16730519065688 9.33906689080983 -4.78549593827404 -2.31561430277638 -0.930877414065437 4.13512929552606 -3.1055316318518 -0.480661555160862 -4.72423339268988 5.11821150534533 -1.7286512269528 -1.71611418898633 2.27659691508058 6.39907539402733 -6.88089354989548 3.59386370058537 -3.94142009107212 0.618831512512536 0.660776488246387 2.62349074467415 1.76848541727496 -3.51263864851393 -2.47189498784183 9.19971281651663 -4.78603590529735 -2.02817095394191 -1.55111119872412 1.26219028533517 2.24847903361571 0.257987403911602 0.415693406724157 0.61279893172234 -2.61694681003023 -0.646331529586201 -6.88692501192247 4.71762312045556 -2.7006492014635 1.50841207690143 -6.32380560140081 -4.85747261746133 0.17895396694984 -4.54871820407529 -4.45525147354879 -7.10845663956785 -1.58256683091971 0.0955237386171146 0.821375294102794 -0.512386663525858 -0.853890212275054 0.25258529479149 2.96084036232964 -6.91626140634289 4.06767759264525 -7.23309285583702 -2.46592875667488 -3.20874245067602 6.09767300295301 2.79147998683505 -0.214235795591107 7.8127221427183 0.459001119073961 -7.62547370796497
Computational_chemistry	-3.61577123519359 -3.48973999566492 3.03616343753396 -8.11645754728872 6.54837224507694 1.00186766695126 5.44231182619146 3.00010938292376 1.06937437200677 5.7556116662238 -8.91835311982138 0.766656800709956 1.20362225084891 -11.9364146269189 0.26777765054888 1.19785075903834 -5.99390487952838 -1.25956978188509 -4.86502482479117 -10.3819468785203 0.932177114998649 -5.54706883710677 -0.260110129742356 -1.64610983928644 2.7922265935565 9.45957326506247 -5.6739380947409 -7.25642874277203 2.94239057770692 1.81302618332761 -1.72394676317483 -5.57258316544319 1.70118756919772 -4.10596048274739 5.4618974619582 -0.0184486988148888 -1.05144920058541 -8.49745676559583 0.0634254215499548 11.6204434873646 -4.0695862516145 -3.86973222733106 2.19974895785309 2.12633091576753 -5.11576117748518 2.65102495962706 -4.35747263220077 4.52192879087823 -0.178880153864192 -2.44008123565722 0.331450653740291 8.26772983347339 -7.39005789401352 5.19073585112617 -3.10923789521765 0.64826841027638 -0.635250540212894 3.08870827247457 1.69672816989105 -3.94047997016156 -2.13151422742279 11.130710304999 -6.36135600208694 -0.805003044923796 -2.64059444357026 2.78092341008733 2.26238613562752 -1.76755161960173 1.91005059396379 1.51886889818678 -3.68180012599224 -1.40997320337934 -7.94637706072125 3.84797192107947 -3.49201645845723 1.72694370586739 -6.854909938964 -3.22359428330353 0.214618349175726 -5.02367883485103 -3.81296284208092 -7.32264420985451 -1.25133669368444 -0.221289931592625 1.83820695240826 -1.08864791001431 -1.29567892935924 1.27114868603295 4.15269484238658 -7.93581016373681 3.88437884784746 -8.88501172456409 -3.12949102606704 -2.55962290286974 5.15848563631376 3.07445730240609 -2.08006707951237 9.47061480306871 0.682800358750915 -7.58405239062463
Computational_physics	-2.57114247153502 -3.05793238039495 2.56698534757075 -6.93635274656305 5.87082749232914 0.939751185890022 4.71869356052182 2.42709870043312 -0.138212481502703 5.84540937543664 -7.43024783978683 -0.0880216210715039 2.04299025423543 -10.5765237965811 0.702423751820841 -0.0261042185381892 -5.64485730673807 -0.991190440830357 -2.49491013996423 -6.76186221466222 0.794281825356597 -4.6403532488156 0.224008359539897 -0.286746989657834 3.69357275905818 7.8447860383741 -4.09168464650761 -6.5502795011672 2.38766941151352 2.23604257071983 -2.71222995806698 -5.74205281267034 1.92771476651886 -3.68194421287132 3.72423170960489 -0.435918394572175 -0.504039609446822 -6.13374453456644 1.51177115888904 9.31406091092389 -4.45587489475182 -3.1038026126458 1.18605673092136 2.67894155173935 -3.49421457003282 0.777299353939904 -4.3328752255499 4.0202238341259 -0.417304080276589 -1.03265647066623 -0.372775782262892 5.95119785381608 -6.30452665166459 4.43750661059824 -3.32360917226209 -0.438776305593477 0.201693139660729 3.03204338075476 1.18199224051464 -3.68716690237141 -3.40987375962417 7.99450121169648 -4.66001682609866 -1.39319096425712 -1.61942793989235 2.08456312893982 1.33618864696197 -1.3867012465207 1.16754747076939 0.236334007689084 -3.11301693812586 -0.980410763725135 -6.03110573278358 2.68499643736512 -3.20597235191704 1.20836304721638 -5.56644671353231 -4.18276649912112 0.663963228451507 -3.96742270963704 -4.17909665405571 -6.46909047746139 -1.64194300164981 0.42534524317241 0.226046824848951 -0.586877058985838 -0.760821052183433 0.88901254257084 3.48505012244572 -6.42747631719472 3.13973834511724 -6.60809605157422 -2.34483207665435 -2.09345518104653 4.76163483056617 2.05484792723523 -1.54730525957213 8.4862620170293 1.28143465853017 -5.34524776705895
